temperature,humidity,pressure,wind_speed,thunderstorm
35.95,44.97,1016.56,20.95,0
28.5,52.12,1008.76,3.55,0
35.55,89.31,1012.53,21.79,1
31.77,96.39,1005.45,16.04,1
39.96,61.87,1018.48,2.19,0
30.46,71.46,1005.73,23.6,0
24.06,60.73,1014.89,15.33,0
36.47,74.99,1001.25,25.64,1
36.24,59.78,1011.25,24.6,0
23.35,81.68,998.72,15.28,1
36.3,63.24,1014.58,5.8,0
21.09,77.79,1010.11,2.66,0
23.94,52.23,1016.29,18.35,0
24.74,90.16,992.95,2.59,0
38.76,87.24,997.78,5.18,1
31.12,83.14,992.53,11.19,1
32.31,84.64,1004.31,15.38,1
26.02,69.53,1018.15,20.38,0
20.53,44.3,1006.17,3.03,0
24.05,49.33,1001.67,4.97,0
35.18,55.06,992.6,5.77,0
25.1,77.88,992.6,17.87,1
24.29,51.58,1010.72,9.49,0
26.91,61.24,1019.52,3.25,0
28.71,62.27,998.28,2.49,0
30.09,65.79,996.94,10.98,0
23.66,95.9,1002.37,24.31,1
26.33,89.89,1005.19,14.18,0
24.54,52.46,1013.16,29.65,0
22.6,53.31,1009.57,18.65,0
32.51,88.3,1009.03,3.47,0
28.58,40.37,1011.18,28.36,0
27.91,99.79,1002.81,2.51,0
32.83,80.15,991.09,18.39,1
22.06,58.54,994.29,7.03,0
35.0,76.5,995.41,27.88,1
22.07,64.04,1002.54,19.17,0
23.52,56.8,998.21,22.27,0
29.63,49.16,1001.76,25.77,1
31.75,98.16,1006.42,19.8,1
34.49,62.51,1012.15,16.96,0
24.34,94.06,1008.65,14.02,0
32.02,92.02,992.41,20.11,1
22.6,72.41,999.26,26.67,0
34.47,88.14,995.93,9.12,1
23.34,80.77,995.09,6.51,0
32.23,40.94,1019.75,20.42,0
35.34,86.29,999.95,16.0,1
30.75,59.27,1005.83,12.89,0
37.34,43.21,1010.94,21.37,0
28.59,82.52,994.64,23.11,1
25.4,66.83,995.68,11.03,0
31.4,97.49,1004.35,7.15,1
23.92,83.79,1003.44,12.95,1
36.48,50.48,1014.3,5.73,0
33.38,84.87,997.54,24.09,1
31.55,71.63,1011.08,12.98,0
34.54,74.87,995.27,27.84,1
34.47,84.14,994.86,22.71,1
30.93,43.59,1009.94,22.6,0
32.05,92.06,996.4,23.89,1
26.5,66.91,1010.88,23.19,0
29.05,45.09,1005.62,20.98,0
29.26,73.93,1018.42,12.77,0
38.62,83.23,1015.69,18.09,1
34.85,61.58,1000.2,16.57,1
26.44,62.2,1016.44,15.5,0
31.46,99.11,1017.25,9.65,0
30.98,53.14,1001.68,29.09,1
33.18,53.71,1016.27,12.47,0
28.47,74.19,1016.4,22.27,0
20.22,95.57,1010.74,15.26,0
20.91,81.32,1018.54,7.67,0
28.3,41.59,1016.77,7.1,0
32.47,68.19,1010.89,12.32,0
34.79,76.86,1014.68,13.14,1
26.12,83.84,1011.43,29.55,0
34.08,71.56,1012.5,18.66,0
38.82,82.5,1015.27,27.39,1
22.82,85.24,996.17,8.83,0
34.37,51.48,1018.04,26.07,0
26.91,68.23,1019.49,12.15,0
24.77,61.03,1015.22,10.2,0
27.93,46.32,994.62,21.4,0
36.57,81.6,1003.17,16.34,1
27.43,91.65,1003.39,25.99,1
37.64,93.21,997.96,6.22,1
20.74,82.71,1013.97,27.16,0
32.33,64.19,995.2,17.43,1
30.2,73.1,991.23,4.47,0
35.45,41.27,1001.81,13.3,1
31.51,50.3,1013.42,13.88,0
32.39,60.64,993.8,26.74,1
30.59,60.42,1010.78,22.67,0
26.82,93.89,993.28,28.63,1
39.77,61.46,1008.51,11.23,0
30.23,66.9,1005.45,29.21,0
39.65,63.02,1010.13,27.24,0
23.97,73.73,1017.75,6.99,0
33.38,89.78,991.2,5.3,1
29.36,89.11,1018.77,2.24,0
39.13,78.33,996.94,15.13,1
20.56,43.26,1012.17,28.38,0
36.62,99.96,1004.89,16.78,1
26.93,67.78,1015.92,7.3,0
31.13,67.42,1012.96,8.93,0
31.18,51.24,996.7,6.67,0
33.13,68.09,1005.57,22.03,0
24.31,93.37,1014.78,26.32,0
34.92,99.61,1012.18,23.35,1
33.39,70.67,1004.63,27.3,1
36.36,59.53,1007.98,9.95,0
30.2,60.73,997.99,14.63,1
32.62,49.73,994.85,4.6,0
32.67,97.23,1003.87,20.07,1
28.33,97.07,997.98,7.55,1
38.62,91.03,1001.11,21.21,1
35.41,40.96,997.75,13.94,1
22.11,56.45,1014.32,19.42,0
32.28,99.68,1011.24,9.66,0
27.51,60.31,1014.7,10.62,0
36.31,59.3,1002.89,2.17,0
31.73,46.86,1002.22,18.62,1
23.3,59.63,1000.17,19.63,0
34.1,42.54,1004.75,6.96,0
25.94,98.81,1005.72,15.1,0
23.16,62.54,1019.51,13.3,0
34.7,67.32,1001.18,21.84,1
30.09,87.91,1016.07,10.56,0
37.58,59.79,999.16,6.56,0
33.04,86.09,1013.96,28.27,1
33.82,79.13,1010.88,12.71,1
32.47,40.83,1001.32,2.41,0
25.13,79.98,995.45,5.4,0
31.33,51.31,994.23,28.14,1
34.08,65.95,1002.57,21.45,1
30.33,46.16,1010.31,11.86,0
25.08,68.68,992.95,19.61,0
28.55,84.38,1016.64,6.57,0
34.61,56.02,1000.05,28.42,1
29.34,52.65,996.47,24.2,1
34.27,85.96,990.7,8.91,1
36.45,86.78,1015.36,25.03,1
22.83,90.04,1010.26,27.44,0
21.2,50.46,1013.72,22.13,0
21.76,75.5,995.29,23.25,1
28.66,55.39,994.58,20.15,1
36.65,43.16,1011.27,28.04,0
27.77,63.54,1012.26,19.47,0
20.16,63.01,992.23,22.06,0
29.52,90.06,998.16,25.92,1
33.34,46.03,1012.09,19.75,0
31.9,70.3,1003.12,8.75,0
30.27,64.85,1012.2,27.42,0
36.98,49.84,999.25,6.45,0
38.86,89.6,997.45,23.45,1
26.18,40.41,1015.74,26.64,0
32.53,65.53,1016.84,4.53,0
36.89,40.93,1018.56,17.49,0
33.78,50.28,1003.04,24.14,1
27.99,73.28,1012.21,26.19,0
38.97,58.71,996.5,23.05,1
27.19,73.66,993.4,7.71,0
33.57,76.36,1009.9,28.35,1
22.75,87.25,1000.69,29.56,1
36.29,94.16,1012.82,12.7,1
32.42,73.03,1017.13,12.48,0
29.81,54.91,1007.44,2.95,0
24.16,99.07,1011.91,2.37,0
32.5,49.63,1004.76,4.57,0
24.23,89.9,1013.69,9.56,0
38.67,59.28,995.6,21.09,1
38.31,58.3,1014.93,10.96,0
36.38,93.92,1017.73,14.48,1
36.41,44.49,1012.81,22.67,0
25.6,96.01,990.77,20.75,1
38.35,50.41,1001.61,5.47,0
32.85,75.81,1000.05,4.18,1
27.4,67.67,1014.45,10.62,0
20.58,72.78,1009.23,6.75,0
30.59,63.25,1009.29,23.92,0
21.65,97.6,990.41,21.26,1
24.66,52.94,1013.54,8.43,0
31.75,81.51,1014.04,22.7,1
24.08,92.79,991.34,12.82,1
38.65,83.12,994.87,24.88,1
25.4,68.88,1000.12,26.22,0
25.25,56.16,1007.3,6.34,0
24.02,94.82,994.37,15.21,1
34.42,61.99,995.47,19.8,1
23.86,90.13,1005.35,17.92,0
27.41,56.81,995.63,15.08,0
29.94,42.24,1002.07,7.44,0
35.62,56.68,1001.64,19.8,1
34.35,48.61,995.21,13.54,1
31.21,64.92,1000.25,9.65,0
25.51,79.97,1018.99,9.6,0
24.83,60.27,1009.85,2.46,0
21.77,64.67,1004.01,15.45,0
26.7,46.51,1000.73,22.83,0
26.18,55.1,1009.1,8.43,0
28.9,72.34,995.89,3.55,0
34.28,88.99,997.11,14.51,1
26.13,65.74,1012.33,12.65,0
30.55,81.18,1012.87,29.97,1
27.13,66.44,997.72,19.96,0
29.49,40.02,996.3,4.45,0
39.46,69.2,1005.01,5.16,0
33.74,98.39,1003.73,2.05,1
27.23,50.06,1011.06,26.83,0
32.93,91.58,1009.65,26.23,1
31.31,46.54,1005.13,3.37,0
20.06,59.17,1016.36,13.58,0
22.97,55.57,1000.07,7.17,0
26.37,81.33,1017.52,29.27,0
20.18,83.21,1016.65,15.78,0
24.9,74.92,998.43,10.96,0
29.42,67.48,1002.81,2.29,0
38.5,82.42,1009.82,18.74,1
29.7,94.81,1014.38,12.17,1
31.27,61.47,992.79,21.66,1
32.92,57.51,1011.49,23.3,0
21.99,60.11,993.4,11.41,0
27.34,41.7,991.2,20.31,0
25.07,49.53,1018.58,14.99,0
33.76,78.76,1019.91,15.81,1
39.72,57.57,1010.53,22.73,0
29.27,78.25,1019.62,21.77,1
36.4,88.53,991.04,22.41,1
36.43,87.87,995.25,9.17,1
30.03,48.41,999.83,4.46,0
24.54,58.7,1017.54,21.74,0
35.98,72.45,1003.02,20.08,1
32.08,62.61,1012.36,6.15,0
20.38,50.29,1016.45,23.82,0
25.98,93.22,1010.23,19.57,0
30.73,98.61,1006.36,16.04,1
26.42,68.68,1019.78,10.01,0
31.41,75.8,1012.19,20.85,1
24.64,96.1,992.3,29.49,1
30.8,94.85,1005.52,18.89,1
20.74,71.59,991.25,15.12,0
35.95,89.25,990.48,5.88,1
37.15,58.94,1014.7,17.75,0
36.61,80.22,997.73,14.74,1
30.7,79.86,992.03,14.17,1
39.09,48.89,995.08,29.8,1
30.53,78.99,1018.1,14.17,1
34.99,58.29,1000.06,25.56,1
35.76,92.29,1018.55,21.16,1
31.27,90.33,1017.15,13.65,1
37.34,48.83,1003.19,15.54,1
23.92,93.87,1012.1,16.68,0
32.96,57.52,994.31,20.25,1
27.61,92.57,1014.43,16.14,0
22.67,53.4,1007.01,2.57,0
34.28,86.54,992.37,13.18,1
22.04,73.89,990.5,15.46,0
27.19,40.38,1001.5,9.46,0
21.23,79.13,1015.89,2.79,0
24.44,79.45,1011.97,27.79,0
37.4,60.85,993.73,15.48,1
20.03,73.7,1009.05,8.45,0
23.56,63.98,1017.96,4.9,0
23.58,89.91,1002.7,24.23,1
27.88,61.23,1002.45,13.74,0
28.32,40.33,1014.52,19.44,0
24.17,81.52,996.91,11.45,0
21.8,47.31,1010.11,20.15,0
25.15,88.87,1010.83,9.39,0
35.57,69.29,1004.7,19.79,1
30.02,70.94,1005.2,14.1,0
39.15,61.0,996.98,20.34,1
24.15,70.24,1006.62,6.01,0
38.53,49.22,994.29,5.96,0
34.56,84.3,1005.9,11.17,0
24.41,90.47,1009.69,23.89,0
23.76,74.04,1013.43,3.16,0
30.1,96.74,1001.36,12.86,1
20.0,58.81,1001.14,19.66,0
22.44,69.63,1009.01,17.16,0
34.1,76.6,994.3,4.55,1
30.68,84.18,1008.57,25.68,1
37.58,99.33,1013.64,6.6,0
39.05,81.22,996.73,18.6,1
34.93,74.53,1018.45,15.61,0
35.82,82.65,1006.06,26.72,1
29.53,89.84,1008.05,21.74,1
22.41,61.47,1008.67,20.98,0
39.55,87.64,991.11,7.73,1
30.39,45.2,991.31,5.47,0
39.5,42.28,994.48,6.57,0
27.81,59.58,1000.35,19.51,0
31.04,74.57,991.12,17.22,1
26.33,80.85,998.1,16.08,1
30.18,68.49,995.83,9.77,0
37.35,46.26,1015.32,17.14,0
31.68,82.9,1018.76,8.92,0
26.41,66.99,1004.2,16.27,0
38.35,57.42,1005.64,26.85,0
30.48,61.54,1018.94,27.17,0
27.84,67.84,1007.2,11.11,0
33.86,53.33,1012.62,16.39,0
23.59,53.97,996.19,16.64,0
23.28,83.27,1004.13,9.57,0
30.57,96.16,1014.59,5.79,0
21.7,78.51,1002.84,24.71,1
31.42,55.29,1019.95,23.68,0
35.46,81.49,1000.6,23.95,1
21.49,52.18,990.88,13.78,0
20.72,58.72,1002.1,27.04,0
39.47,48.65,1002.28,5.96,0
25.56,60.25,1003.12,2.86,0
23.54,86.02,1010.15,14.82,0
37.43,50.76,1017.41,29.33,0
25.82,67.12,1015.99,11.17,0
22.78,41.74,1000.3,3.86,0
31.72,94.73,991.94,20.61,1
27.54,89.32,1017.23,6.56,0
33.08,87.11,991.9,21.4,1
28.15,71.21,1013.3,16.93,0
37.36,78.01,1010.13,8.31,0
39.75,90.59,1001.61,8.19,1
34.25,80.87,1004.84,6.52,1
25.65,69.73,1008.25,21.27,0
24.08,57.7,990.32,4.25,0
23.3,79.19,1009.51,22.27,0
28.92,53.5,1013.7,29.63,0
34.73,83.23,1001.97,6.1,1
27.74,71.29,997.27,19.83,0
20.29,97.53,996.13,29.02,1
24.43,47.43,1019.61,13.71,0
30.72,43.08,994.41,8.01,0
35.96,64.56,1010.64,7.0,0
33.41,68.45,1008.32,12.49,0
32.47,98.0,999.16,12.83,1
28.35,44.21,1007.02,7.79,0
34.79,41.34,993.03,17.15,1
20.01,76.45,993.72,5.86,0
35.14,99.99,992.68,13.35,1
35.12,75.97,996.54,11.16,1
21.78,82.14,1008.99,13.98,0
35.82,56.53,1015.57,15.99,0
23.35,88.51,1016.3,29.3,0
20.74,53.64,996.69,5.5,0
37.24,94.47,1019.41,18.83,1
26.88,47.49,1012.95,21.08,0
20.77,49.09,1000.6,19.95,0
25.16,69.86,995.49,20.66,0
39.6,84.63,998.07,26.06,1
33.76,50.89,1010.7,12.46,0
34.25,54.66,993.87,6.68,0
38.01,52.98,1018.22,25.19,0
31.36,96.53,1001.35,29.44,1
35.85,93.98,996.54,9.8,1
29.2,59.42,1005.15,22.86,0
27.27,43.25,990.68,3.44,0
35.04,90.65,1013.86,25.17,1
35.75,41.93,992.88,5.53,0
37.71,41.49,997.3,26.65,1
36.47,50.93,1000.56,5.79,0
33.85,74.84,1017.79,22.95,0
33.42,96.12,1005.72,28.22,1
22.31,57.65,1016.62,13.16,0
32.88,51.71,1019.68,26.78,0
32.49,42.01,1014.2,11.53,0
35.12,96.89,992.17,21.31,1
21.9,67.76,999.63,20.81,0
21.57,44.67,991.87,14.21,0
25.3,86.17,1002.42,19.3,1
39.55,51.27,1005.85,3.56,0
23.83,74.28,1000.33,20.17,0
24.58,93.23,998.99,5.42,0
32.49,65.05,1008.13,11.54,0
23.72,41.48,994.16,15.3,0
36.02,52.79,997.72,24.85,1
33.8,86.14,995.42,24.54,1
28.04,40.2,1018.15,25.61,0
34.14,68.22,1007.95,24.97,0
24.74,75.77,1005.94,20.16,0
37.8,97.59,996.44,2.83,1
26.92,67.87,997.73,12.81,0
30.35,68.87,995.06,14.34,1
25.4,75.74,1000.11,6.56,0
29.2,94.63,1012.47,4.24,0
32.12,54.54,1005.73,27.54,0
27.04,97.88,1018.69,9.89,0
28.03,84.44,1004.01,7.42,1
27.63,78.19,1011.4,10.81,0
36.33,51.88,1010.72,26.85,0
20.6,62.31,1018.7,12.67,0
27.45,56.75,1009.93,23.2,0
25.07,40.1,1003.02,25.99,0
27.8,81.0,997.87,18.83,1
30.72,59.4,995.17,22.49,1
33.75,44.09,995.41,19.98,1
30.18,84.76,1001.36,15.82,1
30.88,98.53,1001.56,20.87,1
26.71,66.53,1018.47,23.75,0
25.18,71.08,1016.12,8.37,0
26.7,71.2,1019.36,20.44,0
26.15,57.26,1010.91,9.02,0
33.3,46.27,1013.04,4.05,0
21.88,50.95,1011.44,23.14,0
27.19,72.48,998.63,6.94,0
35.77,87.65,1004.0,23.18,1
30.91,77.94,999.66,11.04,1
27.66,84.23,1003.88,22.54,1
36.28,85.5,993.29,22.55,1
26.13,53.11,1009.63,21.5,0
21.16,41.75,1009.54,11.53,0
21.76,99.9,999.37,8.87,0
24.89,93.45,992.75,21.38,1
32.84,44.46,1002.96,8.48,0
35.08,43.15,995.62,18.68,1
24.23,72.78,1012.19,24.92,0
28.65,40.1,1019.94,9.96,0
39.11,54.65,1005.67,18.18,0
25.64,84.15,1008.03,3.69,0
38.03,70.93,1012.16,14.0,0
27.64,40.43,996.33,11.94,0
39.46,99.56,1000.4,28.04,1
39.58,62.55,998.14,26.16,1
36.42,69.19,1004.26,8.63,0
20.55,91.19,1004.16,17.85,1
26.48,61.31,1004.29,14.03,0
27.87,89.63,1009.35,21.99,0
25.92,95.07,999.24,29.92,1
27.91,62.76,998.41,25.61,0
25.78,76.15,1011.75,16.45,0
26.12,52.25,996.23,26.26,0
30.98,50.67,994.48,24.09,1
27.2,77.76,1003.11,23.62,1
30.31,94.11,1016.74,4.02,0
32.32,67.7,1016.53,22.45,0
29.36,74.52,1015.9,26.17,0
37.28,42.98,1016.38,17.95,0
23.26,81.59,1017.68,3.88,0
22.38,66.8,992.45,5.57,0
28.4,46.92,1003.48,14.81,1
35.89,62.02,999.92,4.46,0
33.92,85.56,1018.64,25.31,1
37.63,79.62,1019.71,3.62,0
23.31,90.45,1016.37,18.81,0
29.24,98.96,1000.22,15.25,1
26.76,69.17,996.68,21.22,0
22.42,47.77,997.82,21.81,0
24.65,65.76,1001.16,7.9,0
24.57,60.89,993.13,20.7,0
24.21,98.32,990.65,23.22,1
34.46,40.66,1009.74,16.05,0
25.43,69.34,1003.15,26.0,0
28.9,82.91,1008.71,10.48,0
36.46,96.23,1014.6,22.43,1
20.45,53.26,1001.5,16.22,0
29.69,43.26,1016.17,11.07,0
38.6,94.3,1002.85,25.11,1
25.23,84.39,1015.59,13.68,0
37.56,64.71,1017.82,15.21,0
35.71,94.15,1008.26,8.64,0
25.84,67.55,1011.77,3.91,0
35.25,85.22,1001.74,5.86,1
24.14,96.34,993.34,19.92,1
36.66,95.65,1002.36,9.6,1
33.54,99.12,991.76,5.36,1
22.78,87.34,1013.42,17.88,0
24.3,87.45,1011.05,16.82,0
38.77,75.46,990.02,22.84,1
39.49,53.06,1009.39,4.82,0
38.59,43.21,1004.48,26.33,1
20.08,84.24,995.94,19.24,1
34.1,98.78,1001.78,14.1,1
28.3,81.87,991.43,2.62,1
33.98,90.5,1012.55,11.33,0
20.07,61.99,1012.58,9.08,0
27.98,71.64,1010.88,8.27,0
27.0,83.77,1003.26,19.32,1
20.74,60.92,1016.23,3.99,0
29.6,43.24,1003.06,25.15,1
33.67,84.55,1011.23,23.18,1
25.64,99.7,998.73,3.44,0
39.82,74.95,995.63,22.82,1
33.29,94.07,1019.88,10.21,0
24.91,94.71,1002.66,2.1,0
26.89,93.42,995.56,25.07,1
33.69,44.07,991.28,12.82,1
24.97,91.96,992.84,10.94,0
36.27,45.12,990.34,26.73,1
29.74,63.68,1013.5,7.94,0
25.87,62.22,1016.19,7.91,0
36.98,60.45,998.86,19.84,1
25.26,92.67,992.69,28.36,1
22.45,78.55,998.29,4.6,0
35.71,93.26,993.92,7.06,1
37.12,56.47,1008.16,26.96,0
37.83,51.23,1014.88,15.75,0
28.2,88.66,998.73,17.17,1
37.72,40.7,997.03,17.88,1
33.55,49.24,990.37,6.0,0
36.73,50.78,993.71,3.94,0
30.01,73.17,1007.38,10.29,0
21.22,51.21,994.38,10.89,0
36.48,41.93,1006.84,9.81,0
33.76,67.36,1011.02,10.07,0
36.93,64.75,995.41,17.58,1
24.0,89.35,1016.62,8.67,0
25.12,98.61,999.76,25.77,1
29.92,94.68,1011.08,26.13,1
35.73,84.27,1000.37,23.12,1
32.88,46.53,992.35,4.18,0
35.78,85.15,993.3,13.87,1
37.67,84.1,992.86,5.68,1
35.56,68.36,1014.41,25.34,0
27.63,98.5,1000.11,23.25,1
29.07,57.88,1008.82,11.96,0
26.31,74.25,1019.57,21.38,0
30.12,89.94,1010.84,26.07,1
34.85,78.56,996.07,19.75,1
36.88,71.88,991.93,3.44,0
24.26,52.88,1014.69,28.96,0
25.86,70.23,1019.51,28.2,0
29.82,44.42,1006.46,20.98,0
23.05,64.06,1005.28,29.1,0
28.53,86.83,1009.84,26.2,1
25.34,88.54,996.6,19.16,1
25.73,70.83,1009.83,10.95,0
31.43,41.58,995.46,8.94,0
27.91,60.8,992.15,4.64,0
37.02,88.54,1001.21,24.91,1
38.84,60.05,991.77,20.06,1
32.86,85.73,1002.57,9.13,1
20.62,71.44,1011.47,28.23,0
34.94,60.59,996.87,16.11,1
22.69,42.87,1011.06,14.94,0
20.62,54.12,1001.1,18.52,0
33.17,83.9,994.58,13.98,1
27.56,99.88,997.44,6.62,0
31.78,70.26,991.67,26.39,1
23.07,87.43,1011.44,24.39,0
23.01,73.2,1015.96,7.56,0
29.49,47.68,1005.68,6.07,0
27.07,80.78,1007.9,27.25,0
26.19,44.99,1017.82,27.47,0
24.16,40.13,1011.67,27.64,0
37.76,79.13,1017.11,13.14,1
20.08,80.22,1012.09,27.94,0
32.32,75.44,997.31,6.26,1
30.03,60.96,1000.54,29.95,1
20.27,48.23,1018.7,28.4,0
30.52,88.45,1010.19,10.9,0
34.61,66.21,1003.01,20.12,1
37.7,88.23,991.07,20.7,1
39.42,69.14,993.44,14.68,1
28.12,73.76,993.31,11.61,0
26.82,40.28,997.09,3.37,0
35.78,99.96,1015.44,21.63,1
28.64,48.39,997.94,18.59,1
27.97,81.83,1004.19,17.51,1
30.2,81.04,1000.14,29.69,1
29.46,45.6,1006.24,10.07,0
27.51,45.94,1000.23,13.81,0
20.84,49.67,1011.62,25.04,0
25.69,77.94,998.92,21.76,1
34.35,63.32,1000.51,7.18,0
22.12,42.22,1019.96,12.64,0
30.41,45.81,990.29,23.12,1
34.77,81.05,992.26,26.5,1
20.96,79.32,1016.6,14.45,0
25.6,89.29,992.83,22.21,1
25.79,43.81,1006.39,7.66,0
28.66,85.43,1014.82,24.31,1
28.66,94.87,993.79,18.87,1
26.25,86.02,1006.86,17.01,0
33.57,72.18,1012.06,14.53,0
37.94,57.23,1008.77,26.3,0
30.29,86.7,995.6,19.83,1
37.25,57.38,994.5,2.96,0
35.97,45.52,1011.45,4.27,0
37.3,85.97,990.79,14.79,1
20.19,95.9,1008.26,26.78,0
34.8,77.36,1004.25,21.76,1
33.93,58.03,996.83,15.24,1
31.19,84.95,1009.76,26.63,1
28.78,88.39,1002.78,4.37,1
29.68,82.41,1006.67,3.05,0
27.9,83.52,1005.41,26.04,0
38.26,65.72,994.31,14.53,1
28.87,57.31,1008.79,25.94,0
26.28,66.24,992.9,5.84,0
28.7,92.71,1000.72,25.85,1
29.15,68.53,1018.67,2.95,0
24.37,79.23,990.19,14.11,1
25.2,76.03,999.93,25.56,1
23.21,68.69,991.23,25.21,0
28.89,60.46,1003.78,11.97,0
21.51,97.34,1000.45,25.46,1
38.73,93.71,998.03,16.32,1
30.78,64.24,992.35,29.85,1
22.82,72.58,1001.01,7.04,0
35.26,64.89,992.01,17.91,1
37.7,88.75,993.77,14.25,1
32.27,46.56,994.14,4.45,0
30.8,41.12,999.23,14.6,1
35.89,65.15,991.65,24.93,1
28.98,40.0,996.51,9.82,0
24.12,72.24,993.67,15.55,0
29.21,73.17,1015.92,2.27,0
37.27,67.74,1004.45,6.54,0
28.3,54.81,1019.73,19.18,0
30.58,79.33,1006.91,3.76,0
24.36,59.29,995.44,23.29,0
27.74,53.91,990.82,26.61,0
24.67,88.43,1001.95,21.76,1
29.15,66.44,995.51,16.25,1
20.12,76.22,1003.45,9.37,0
26.85,77.6,999.95,2.08,0
25.74,68.43,1019.99,22.63,0
29.17,43.95,1005.47,28.87,0
24.45,98.47,1019.98,8.65,0
26.2,52.83,1000.24,26.77,0
21.28,54.1,999.02,16.39,0
30.03,83.05,990.15,18.82,1
34.93,64.17,1006.95,13.22,0
36.23,56.69,1000.77,21.66,1
37.87,58.13,1011.89,6.69,0
36.34,49.84,1016.93,21.64,0
20.68,54.71,992.23,13.41,0
39.28,64.97,1005.64,25.41,0
36.78,43.02,1005.78,12.08,0
25.77,49.77,993.96,20.34,0
20.56,40.18,990.66,5.11,0
32.63,59.5,996.3,25.87,1
23.31,41.8,1000.79,5.16,0
37.0,72.66,1003.88,21.1,1
23.73,83.83,1009.63,27.65,0
29.43,44.93,998.87,2.24,0
37.4,51.04,993.99,5.89,0
28.86,81.17,992.19,2.83,1
26.19,96.84,1003.99,28.74,1
32.66,49.7,1010.71,29.82,0
26.12,62.97,999.48,16.73,0
22.35,62.28,1004.01,5.35,0
23.06,70.46,1004.08,13.87,0
24.52,82.57,1005.18,26.85,0
36.03,68.92,997.17,6.18,0
24.88,76.76,1005.28,20.71,0
24.23,56.38,1003.13,28.46,0
20.38,56.5,1002.84,27.85,0
26.85,98.36,1019.05,11.84,0
33.28,47.74,1015.61,5.61,0
22.58,50.85,1012.02,19.95,0
39.46,90.61,1013.61,28.25,1
33.4,95.47,998.06,8.63,1
29.08,44.86,1010.96,24.77,0
25.2,89.18,997.1,6.66,0
39.63,90.12,1002.04,12.44,1
35.75,81.79,1002.5,4.81,1
24.51,79.41,994.62,7.73,0
35.73,80.45,998.54,16.83,1
29.86,97.86,1009.6,9.18,0
34.28,76.66,1018.19,16.59,1
20.54,84.94,990.88,20.87,1
26.73,56.23,994.75,3.72,0
23.45,76.66,1004.17,8.78,0
39.38,88.55,993.82,5.06,1
38.24,70.44,1010.94,15.32,0
38.03,72.62,1014.69,8.09,0
31.38,55.25,1010.99,27.08,0
21.11,53.81,1007.53,3.42,0
38.81,45.84,1006.23,14.34,0
31.87,59.8,1018.58,17.25,0
20.84,67.12,994.21,12.99,0
29.94,69.97,1000.68,15.19,1
32.15,86.61,992.49,26.61,1
32.85,67.15,996.56,17.14,1
39.8,52.41,1006.2,27.6,0
24.84,93.81,997.62,4.35,0
28.24,76.91,992.47,19.18,1
31.56,62.8,1010.68,7.99,0
22.8,79.28,999.2,11.11,0
21.92,80.48,993.6,5.52,0
38.4,98.29,1017.98,21.31,1
35.7,78.84,991.15,2.57,1
32.01,51.67,992.42,20.08,1
37.87,55.58,997.3,25.31,1
30.98,43.82,992.13,20.95,1
30.43,93.05,991.98,8.72,1
34.74,71.49,1007.49,23.91,0
32.41,90.86,1009.68,25.75,1
28.41,64.06,1002.33,17.35,1
29.67,58.62,1018.61,11.67,0
26.52,99.02,1002.81,13.86,1
32.06,50.57,991.32,4.78,0
28.95,51.03,1001.98,26.7,1
29.97,44.66,1001.78,21.76,1
20.37,82.81,1003.54,19.02,1
39.45,77.03,999.67,15.92,1
26.85,64.77,992.65,5.05,0
31.68,57.63,1001.77,11.2,0
29.45,93.42,1018.37,11.1,0
26.2,49.11,997.83,12.33,0
21.86,88.49,995.39,3.77,0
28.38,45.61,994.19,17.19,1
28.38,87.16,1016.76,7.02,0
22.3,78.34,999.57,22.71,1
30.11,61.1,1013.92,20.62,0
20.69,83.29,996.23,20.01,1
22.05,77.49,992.15,25.93,1
23.64,85.97,1019.77,22.19,0
32.18,54.07,1003.91,3.02,0
34.05,42.61,992.48,7.25,0
36.85,85.45,992.35,15.91,1
32.47,40.02,1006.02,25.5,0
36.52,77.75,1005.33,22.4,1
29.59,87.72,1004.49,22.03,1
32.1,77.48,992.77,16.81,1
35.03,79.38,994.11,23.47,1
24.06,93.49,1001.37,10.38,0
29.12,81.43,1002.74,18.46,1
22.09,42.97,995.57,8.48,0
39.9,51.75,1015.33,5.57,0
37.62,80.76,991.3,28.9,1
31.16,57.75,1000.33,26.53,1
37.47,84.94,1013.95,20.5,1
30.52,63.59,992.87,12.14,1
35.13,61.8,1011.28,17.73,0
28.11,65.55,1011.48,29.75,0
20.65,73.31,1006.49,22.11,0
20.4,78.72,999.5,14.19,1
39.61,71.14,1013.14,22.17,0
25.97,40.25,997.53,10.29,0
35.48,43.3,995.91,9.1,0
25.88,95.0,1007.53,10.38,0
25.22,80.44,1008.52,27.21,0
20.86,78.67,991.07,28.16,1
37.36,67.56,1015.06,29.43,0
35.97,92.81,994.27,9.4,1
27.21,58.56,1009.16,19.48,0
35.81,53.26,990.49,12.4,1
36.93,47.57,1014.53,16.62,0
28.14,73.08,1014.17,9.06,0
22.87,51.66,992.97,20.9,0
32.31,45.63,1010.29,12.19,0
21.21,45.48,1002.84,19.32,0
34.76,47.67,999.41,21.71,1
39.7,90.44,1017.29,4.49,0
34.23,49.85,995.65,29.79,1
31.79,45.12,1008.25,15.72,0
27.11,72.2,1014.63,17.06,0
